Time,Value
12:40:33,14510
12:40:33,12888
12:40:33,10902
12:40:33,22684
12:40:33,41873
12:40:33,57111
12:40:33,62567
12:40:33,57225
12:40:33,41767
12:40:33,17756
12:40:33,-7203
12:40:33,-27653
12:40:33,-41107
12:40:33,-39054
12:40:33,-24835
12:40:33,-7336
12:40:33,12284
12:40:33,31761
12:40:33,47382
12:40:33,62202
12:40:33,75468
12:40:33,82669
12:40:33,74323
12:40:33,58390
12:40:33,59902
12:40:33,44432
12:40:33,1072
12:40:33,-30191
12:40:33,-48290
12:40:33,-57243
12:40:33,-56132
12:40:33,-49730
12:40:33,-33556
12:40:33,-8092
12:40:33,19381
12:40:33,47910
12:40:33,72690
12:40:33,84567
12:40:33,79646
12:40:33,59429
12:40:33,33571
12:40:33,9433
12:40:33,-13446
12:40:33,-28001
12:40:33,-30510
12:40:33,-26714
12:40:33,-17544
12:40:33,-3708
12:40:33,12368
12:40:33,27493
12:40:33,42687
12:40:33,55118
12:40:33,59192
12:40:33,60814
12:40:33,60880
12:40:33,53929
12:40:33,40449
12:40:33,27251
12:40:33,16256
12:40:33,5734
12:40:33,-307
12:40:33,-4893
12:40:33,-10698
12:40:33,-13840
12:40:33,-10909
12:40:33,-3759
12:40:33,4750
12:40:33,16895
12:40:33,27928
12:40:33,35452
12:40:33,42508
12:40:33,45794
12:40:33,43868
12:40:33,40750
12:40:33,35641
12:40:33,22846
12:40:33,5218
12:40:33,-6819
12:40:33,-15008
12:40:33,-21252
12:40:33,-16398
12:40:33,-1222
12:40:33,15500
12:40:33,28201
12:40:33,35394
12:40:33,33331
12:40:33,27889
12:40:33,26524
12:40:33,28556
12:40:33,25779
12:40:33,15983
12:40:33,16426
12:40:33,30201
12:40:33,34602
12:40:33,4430
12:40:33,-23561
12:40:33,-15914
12:40:33,-3450
12:40:33,-1651
12:40:34,-2354
12:40:34,6420
12:40:34,21243
12:40:34,26160
12:40:34,25433
12:40:34,32367
12:40:34,40390
12:40:34,45689
12:40:34,53799
12:40:34,52680
12:40:34,37305
12:40:34,16856
12:40:34,-6635
12:40:34,-29479
12:40:34,-42603
12:40:34,-39745
12:40:34,-27659
12:40:34,-12125
12:40:34,9245
12:40:34,29954
12:40:34,44588
12:40:34,59323
12:40:34,75286
12:40:34,83341
12:40:34,82990
12:40:34,69779
12:40:34,57917
12:40:34,51502
12:40:34,21528
12:40:34,-16684
12:40:34,-41253
12:40:34,-54197
12:40:34,-55639
12:40:34,-54118
12:40:34,-45709
12:40:34,-24868
12:40:34,-3405
12:40:34,19242
12:40:34,48722
12:40:34,70532
12:40:34,70749
12:40:34,59734
12:40:34,42599
12:40:34,16643
12:40:34,-4721
12:40:34,-14790
12:40:34,-17077
12:40:34,-13647
12:40:34,-8348
12:40:34,-2645
12:40:34,2219
12:40:34,6431
12:40:34,14744
12:40:34,28338
12:40:34,41346
12:40:34,55588
12:40:34,66299
12:40:34,66294
12:40:34,62509
12:40:34,52671
12:40:34,36057
12:40:34,19313
12:40:34,7344
12:40:34,-4365
12:40:34,-18139
12:40:34,-24458
12:40:34,-23918
12:40:34,-17872
12:40:34,-2677
12:40:34,13734
12:40:34,23603
12:40:34,31772
12:40:34,38169
12:40:34,39215
12:40:34,35801
12:40:34,33032
12:40:34,31220
12:40:34,23298
12:40:34,16141
12:40:34,11540
12:40:34,3496
12:40:34,-1397
12:40:34,-1423
12:40:34,-3532
12:40:34,-5970
12:40:34,-2159
12:40:34,4066
12:40:34,11794
12:40:34,23510
12:40:34,34202
12:40:34,36597
12:40:34,36993
12:40:34,39404
12:40:34,36979
12:40:34,28308
12:40:34,12776
12:40:34,4819
12:40:34,9448
12:40:34,21005
12:40:34,6880
12:40:35,-28673
12:40:35,-25880
12:40:35,1627
12:40:35,18935
12:40:35,27019
12:40:35,37304
12:40:35,48583
12:40:35,45709
12:40:35,33421
12:40:35,26835
12:40:35,23894
12:40:35,24702
12:40:35,38406
12:40:35,49400
12:40:35,43161
12:40:35,31712
12:40:35,15574
12:40:35,-10912
12:40:35,-30934
12:40:35,-33400
12:40:35,-28000
12:40:35,-15696
12:40:35,3176
12:40:35,19533
12:40:35,32343
12:40:35,48762
12:40:35,70709
12:40:35,83004
12:40:35,83334
12:40:35,70829
12:40:35,57712
12:40:35,48884
12:40:35,16906
12:40:35,-25069
12:40:35,-52300
12:40:35,-57111
12:40:35,-51605
12:40:35,-55640
12:40:35,-54220
12:40:35,-34558
12:40:35,-10342
12:40:35,14294
12:40:35,41663
12:40:35,60707
12:40:35,64954
12:40:35,61099
12:40:35,51199
12:40:35,36698
12:40:35,24412
12:40:35,14723
12:40:35,2895
12:40:35,-12342
12:40:35,-22955
12:40:35,-26849
12:40:35,-25129
12:40:35,-13040
12:40:35,6275
12:40:35,27732
12:40:35,50848
12:40:35,69673
12:40:35,77604
12:40:35,76053
12:40:35,68200
12:40:35,52292
12:40:35,31173
12:40:35,13194
12:40:35,-1755
12:40:35,-15155
12:40:35,-24090
12:40:35,-24814
12:40:35,-20425
12:40:35,-12971
12:40:35,-629
12:40:35,10869
12:40:35,17120
12:40:35,23179
12:40:35,31994
12:40:35,36365
12:40:35,36268
12:40:35,37435
12:40:35,38006
12:40:35,34327
12:40:35,27657
12:40:35,18161
12:40:35,5837
12:40:35,-2207
12:40:35,-2308
12:40:35,-2731
12:40:35,-4051
12:40:35,1581
12:40:35,9280
12:40:35,15160
12:40:35,20436
12:40:35,26170
12:40:35,29466
12:40:35,29386
12:40:35,25990
12:40:35,20670
12:40:35,18343
12:40:35,21855
12:40:36,26842
12:40:36,11652
12:40:36,-3332
12:40:36,5825
12:40:36,14835
12:40:36,14615
12:40:36,14654
12:40:36,15984
12:40:36,14921
12:40:36,4494
12:40:36,-10902
12:40:36,-13057
12:40:36,-208
12:40:36,18968
12:40:36,40852
12:40:36,60743
12:40:36,66032
12:40:36,57590
12:40:36,41876
12:40:36,21623
12:40:36,4249
12:40:36,-10278
12:40:36,-16046
12:40:36,-13867
12:40:36,-7415
12:40:36,7028
12:40:36,26009
12:40:36,41355
12:40:36,53320
12:40:36,60422
12:40:36,53584
12:40:36,51181
12:40:36,45891
12:40:36,21812
12:40:36,-4559
12:40:36,-29009
12:40:36,-39119
12:40:36,-36743
12:40:36,-39218
12:40:36,-36718
12:40:36,-23932
12:40:36,-6759
12:40:36,16436
12:40:36,37981
12:40:36,46547
12:40:36,43292
12:40:36,30048
12:40:36,11731
12:40:36,4179
12:40:36,5498
12:40:36,1850
12:40:36,-4298
12:40:36,-5814
12:40:36,-2899
12:40:36,-1720
12:40:36,351
12:40:36,10460
12:40:36,24868
12:40:36,43129
12:40:36,62161
12:40:36,70503
12:40:36,67401
12:40:36,60023
12:40:36,48755
12:40:36,31354
12:40:36,14725
12:40:36,2561
12:40:36,-11358
12:40:36,-20241
12:40:36,-17684
12:40:36,-12469
12:40:36,-5224
12:40:36,9596
12:40:36,27438
12:40:36,36967
12:40:36,41011
12:40:36,44854
12:40:36,42198
12:40:36,34531
12:40:36,28805
12:40:36,23859
12:40:36,14399
12:40:36,7128
12:40:36,6036
12:40:36,3292
12:40:36,885
12:40:36,4276
12:40:36,8669
12:40:36,11976
12:40:36,19079
12:40:36,25369
12:40:36,22929
12:40:36,22527
12:40:36,30539
12:40:36,35325
12:40:36,38716
12:40:36,38965
12:40:36,33848
12:40:36,27378
12:40:36,32338
12:40:37,27355
12:40:37,-9721
12:40:37,-21453
12:40:37,-3564
12:40:37,3824
12:40:37,845
12:40:37,856
12:40:37,6543
12:40:37,7937
12:40:37,6556
12:40:37,3113
12:40:37,6642
12:40:37,24359
12:40:37,45449
12:40:37,59851
12:40:37,61300
12:40:37,54440
12:40:37,41969
12:40:37,16669
12:40:37,-8220
12:40:37,-20100
12:40:37,-24531
12:40:37,-18271
12:40:37,-2515
12:40:37,10197
12:40:37,23947
12:40:37,42064
12:40:37,57912
12:40:37,70598
12:40:37,80964
12:40:37,81520
12:40:37,60814
12:40:37,46530
12:40:37,33548
12:40:37,-5408
12:40:37,-40225
12:40:37,-51310
12:40:37,-43353
12:40:37,-34291
12:40:37,-32751
12:40:37,-23382
12:40:37,-7243
12:40:37,10342
12:40:37,34505
12:40:37,55141
12:40:37,61292
12:40:37,54988
12:40:37,40074
12:40:37,23831
12:40:37,14333
12:40:37,7166
12:40:37,-3855
12:40:37,-12990
12:40:37,-15707
12:40:37,-15207
12:40:37,-13121
12:40:37,-5691
12:40:37,7444
12:40:37,25159
12:40:37,47970
12:40:37,68115
12:40:37,74951
12:40:37,72376
12:40:37,64467
12:40:37,48939
12:40:37,30264
12:40:37,13747
12:40:37,-1339
12:40:37,-16506
12:40:37,-24047
12:40:37,-22702
12:40:37,-16432
12:40:37,-2971
12:40:37,13172
12:40:37,26491
12:40:37,34324
12:40:37,38898
12:40:37,39324
12:40:37,33341
12:40:37,29401
12:40:37,28171
12:40:37,22616
12:40:37,13954
12:40:37,7091
12:40:37,-940
12:40:37,-11002
12:40:37,-12737
12:40:37,-4771
12:40:37,4498
12:40:37,17515
12:40:37,29595
12:40:37,30814
12:40:37,27782
12:40:37,27267
12:40:37,27905
12:40:37,30912
12:40:37,32977
12:40:37,30429
12:40:37,24287
12:40:37,28583
12:40:38,28986
12:40:38,-6327
12:40:38,-28076
12:40:38,-11193
12:40:38,3925
12:40:38,2137
12:40:38,-1419
12:40:38,7285
12:40:38,14263
12:40:38,10034
12:40:38,3564
12:40:38,6698
12:40:38,19205
12:40:38,38087
12:40:38,56571
12:40:38,57153
12:40:38,45807
12:40:38,33253
12:40:38,11920
12:40:38,-8816
12:40:38,-18915
12:40:38,-21338
12:40:38,-15554
12:40:38,-1105
12:40:38,16272
12:40:38,30690
12:40:38,43816
12:40:38,52715
12:40:38,59924
12:40:38,69236
12:40:38,77971
12:40:38,67172
12:40:38,49395
12:40:38,45082
12:40:38,16818
12:40:38,-25788
12:40:38,-45439
12:40:38,-45238
12:40:38,-37212
12:40:38,-32178
12:40:38,-24211
12:40:38,-10983
12:40:38,7
12:40:38,17420
12:40:38,40872
12:40:38,54389
12:40:38,55271
12:40:38,49276
12:40:38,35507
12:40:38,18461
12:40:38,7945
12:40:38,-2219
12:40:38,-13466
12:40:38,-16778
12:40:38,-13764
12:40:38,-9842
12:40:38,-3118
12:40:38,9241
12:40:38,21451
12:40:38,35223
12:40:38,53469
12:40:38,65386
12:40:38,66013
12:40:38,62023
12:40:38,54355
12:40:38,37826
12:40:38,18234
12:40:38,4257
12:40:38,-6367
12:40:38,-12849
12:40:38,-12670
12:40:38,-9264
12:40:38,-4472
12:40:38,2725
12:40:38,11772
12:40:38,18759
12:40:38,27085
12:40:38,35184
12:40:38,36088
12:40:38,33687
12:40:38,30270
12:40:38,24654
12:40:38,18758
12:40:38,15366
12:40:38,11640
12:40:38,4609
12:40:38,-1894
12:40:38,-5632
12:40:38,-9966
12:40:38,-8596
12:40:38,3665
12:40:38,16151
12:40:38,24061
12:40:38,29911
12:40:38,31246
12:40:38,30157
12:40:38,31185
12:40:38,35851
12:40:38,36946
12:40:38,26722
12:40:39,19840
12:40:39,22662
12:40:39,30328
12:40:39,15139
12:40:39,-17491
12:40:39,-20145
12:40:39,-6111
12:40:39,-876
12:40:39,-4422
12:40:39,-4602
12:40:39,6241
12:40:39,13556
12:40:39,8776
12:40:39,8330
12:40:39,21343
12:40:39,36211
12:40:39,54223
12:40:39,68499
12:40:39,65434
12:40:39,53189
12:40:39,32731
12:40:39,4825
12:40:39,-20976
12:40:39,-35766
12:40:39,-36896
12:40:39,-31321
12:40:39,-15765
12:40:39,6560
12:40:39,26589
12:40:39,44141
12:40:39,64183
12:40:39,76597
12:40:39,82760
12:40:39,84488
12:40:39,69004
12:40:39,61102
12:40:39,46729
12:40:39,6918
12:40:39,-28073
12:40:39,-47233
12:40:39,-47027
12:40:39,-38336
12:40:39,-36390
12:40:39,-27658
12:40:39,-11533
12:40:39,1890
12:40:39,23654
12:40:39,50007
12:40:39,61978
12:40:39,61781
12:40:39,56451
12:40:39,41761
12:40:39,20627
12:40:39,3309
12:40:39,-7735
12:40:39,-17685
12:40:39,-20929
12:40:39,-14819
12:40:39,-11225
12:40:39,-8018
12:40:39,7228
12:40:39,30368
12:40:39,50365
12:40:39,67230
12:40:39,76797
12:40:39,73288
12:40:39,61935
12:40:39,46878
12:40:39,28169
12:40:39,9139
12:40:39,-3932
12:40:39,-12457
12:40:39,-20091
12:40:39,-21796
12:40:39,-16349
12:40:39,-6380
12:40:39,8839
12:40:39,25057
12:40:39,34417
12:40:39,37575
12:40:39,39391
12:40:39,38049
12:40:39,31217
12:40:39,25076
12:40:39,22682
12:40:39,17547
12:40:39,11578
12:40:39,9524
12:40:39,6005
12:40:39,218
12:40:39,-1851
12:40:39,-2070
12:40:39,-4058
12:40:39,-1993
12:40:39,5927
12:40:39,16348
12:40:39,26842
12:40:39,36340
12:40:39,40058
12:40:39,39943
12:40:40,36269
12:40:40,34287
12:40:40,35529
12:40:40,15394
12:40:40,-643
12:40:40,5137
12:40:40,21798
12:40:40,31716
12:40:40,1689
12:40:40,-25060
12:40:40,-16779
12:40:40,-7867
12:40:40,-5990
12:40:40,1995
12:40:40,16524
12:40:40,28638
12:40:40,31006
12:40:40,28435
12:40:40,30442
12:40:40,39494
12:40:40,54313
12:40:40,72193
12:40:40,78421
12:40:40,65386
12:40:40,40939
12:40:40,3923
12:40:40,-32531
12:40:40,-51889
12:40:40,-56269
12:40:40,-48518
12:40:40,-28379
12:40:40,-1681
12:40:40,19715
12:40:40,38087
12:40:40,58096
12:40:40,76765
12:40:40,87366
12:40:40,89403
12:40:40,70605
12:40:40,44354
12:40:40,35141
12:40:40,7810
12:40:40,-33125
12:40:40,-51694
12:40:40,-54082
12:40:40,-52251
12:40:40,-49458
12:40:40,-41895
12:40:40,-26188
12:40:40,-8491
12:40:40,14189
12:40:40,43027
12:40:40,62547
12:40:40,70982
12:40:40,74266
12:40:40,64147
12:40:40,42060
12:40:40,22046
12:40:40,3492
12:40:40,-15030
12:40:40,-24682
12:40:40,-24778
12:40:40,-23253
12:40:40,-20259
12:40:40,-8309
12:40:40,7726
12:40:40,22733
12:40:40,42859
12:40:40,60521
12:40:40,67700
12:40:40,70636
12:40:40,72317
12:40:40,64281
12:40:40,46823
12:40:40,27886
12:40:40,7148
12:40:40,-13469
12:40:40,-26812
12:40:40,-30339
12:40:40,-28732
12:40:40,-20270
12:40:40,-7036
12:40:40,2920
12:40:40,11525
12:40:40,24959
12:40:40,37770
12:40:40,45591
12:40:40,50566
12:40:40,49208
12:40:40,39941
12:40:40,27908
12:40:40,18578
12:40:40,9365
12:40:40,994
12:40:40,39
12:40:40,4084
12:40:40,2236
12:40:40,-3374
12:40:40,-5012
12:40:40,-941
12:40:41,12049
12:40:41,27887
12:40:41,36852
12:40:41,36543
12:40:41,34084
12:40:41,30805
12:40:41,23019
12:40:41,19506
12:40:41,10780
12:40:41,2223
12:40:41,8828
12:40:41,22995
12:40:41,17396
12:40:41,-17621
12:40:41,-28246
12:40:41,-12603
12:40:41,-2337
12:40:41,6440
12:40:41,13491
12:40:41,19739
12:40:41,24008
12:40:41,25387
12:40:41,26467
12:40:41,30687
12:40:41,43756
12:40:41,62274
12:40:41,69948
12:40:41,60613
12:40:41,45281
12:40:41,24664
12:40:41,-1622
12:40:41,-23348
12:40:41,-36933
12:40:41,-37182
12:40:41,-24041
12:40:41,-5996
12:40:41,13494
12:40:41,35588
12:40:41,59695
12:40:41,81273
12:40:41,93448
12:40:41,97277
12:40:41,86129
12:40:41,62892
12:40:41,54435
12:40:41,38578
12:40:41,-5846
12:40:41,-47063
12:40:41,-64889
12:40:41,-66297
12:40:41,-63195
12:40:41,-58415
12:40:41,-43156
12:40:41,-17913
12:40:41,7385
12:40:41,35283
12:40:41,59688
12:40:41,69066
12:40:41,69183
12:40:41,60956
12:40:41,44087
12:40:41,28036
12:40:41,9795
12:40:41,-10330
12:40:41,-23056
12:40:41,-27031
12:40:41,-26742
12:40:41,-22335
12:40:41,-10697
12:40:41,4803
12:40:41,22949
12:40:41,43455
12:40:41,61505
12:40:41,73998
12:40:41,81407
12:40:41,80280
12:40:41,63785
12:40:41,39037
12:40:41,17210
12:40:41,-2037
12:40:41,-15677
12:40:41,-22352
12:40:41,-24353
12:40:41,-20414
12:40:41,-12710
12:40:41,-4921
12:40:41,2313
12:40:41,12777
12:40:41,29342
12:40:41,45655
12:40:41,54762
12:40:41,56928
12:40:41,49810
12:40:41,36123
12:40:41,23622
12:40:41,13612
12:40:41,3617
12:40:41,-4598
12:40:41,-7307
12:40:41,-8446
12:40:42,-8746
12:40:42,-1986
12:40:42,7947
12:40:42,16465
12:40:42,27163
12:40:42,35633
12:40:42,34112
12:40:42,28772
12:40:42,26641
12:40:42,24281
12:40:42,24157
12:40:42,24460
12:40:42,23992
12:40:42,19478
12:40:42,20992
12:40:42,21506
12:40:42,-590
12:40:42,-4778
12:40:42,16243
12:40:42,20581
12:40:42,6743
12:40:42,-4105
12:40:42,-6971
12:40:42,-9674
12:40:42,-13029
12:40:42,-9438
12:40:42,3541
12:40:42,21880
12:40:42,48449
12:40:42,72286
12:40:42,75748
12:40:42,67155
12:40:42,51774
12:40:42,25036
12:40:42,-2383
12:40:42,-22638
12:40:42,-36460
12:40:42,-37911
12:40:42,-22822
12:40:42,614
12:40:42,20569
12:40:42,40455
12:40:42,59267
12:40:42,70040
12:40:42,68977
12:40:42,64324
12:40:42,69743
12:40:42,58993
12:40:42,34848
12:40:42,11409
12:40:42,-20859
12:40:42,-36740
12:40:42,-39755
12:40:42,-48809
12:40:42,-47147
12:40:42,-33844
12:40:42,-17209
12:40:42,3931
12:40:42,23665
12:40:42,35296
12:40:42,35069
12:40:42,28242
12:40:42,22532
12:40:42,17293
12:40:42,11062
12:40:42,2900
12:40:42,-8085
12:40:42,-13724
12:40:42,-9144
12:40:42,-1263
12:40:42,6953
12:40:42,16945
12:40:42,29299
12:40:42,40565
12:40:42,51124
12:40:42,60287
12:40:42,58798
12:40:42,46795
12:40:42,32545
12:40:42,16804
12:40:42,1158
12:40:42,-8392
12:40:42,-12388
12:40:42,-13035
12:40:42,-8061
12:40:42,2433
12:40:42,9668
12:40:42,12379
12:40:42,17647
12:40:42,24244
12:40:42,28807
12:40:42,33669
12:40:42,38439
12:40:42,36505
12:40:42,30571
12:40:42,26508
12:40:42,20844
12:40:42,14603
12:40:42,12715
12:40:42,10554
12:40:43,7614
12:40:43,9430
12:40:43,13328
12:40:43,15698
12:40:43,17346
12:40:43,21708
12:40:43,23908
12:40:43,22950
12:40:43,24623
12:40:43,28372
12:40:43,26388
12:40:43,22027
12:40:43,22008
12:40:43,28395
12:40:43,38724
12:40:43,18523
12:40:43,-8388
12:40:43,-1944
12:40:43,11640
12:40:43,13559
12:40:43,7192
12:40:43,6251
12:40:43,10048
12:40:43,5296
12:40:43,-6313
12:40:43,-4903
12:40:43,14133
12:40:43,35359
12:40:43,56501
12:40:43,66851
12:40:43,56749
12:40:43,41286
12:40:43,21492
12:40:43,-4463
12:40:43,-20381
12:40:43,-21144
12:40:43,-17181
12:40:43,-12393
12:40:43,59
12:40:43,18445
12:40:43,34670
12:40:43,51972
12:40:43,71742
12:40:43,80474
12:40:43,80524
12:40:43,67741
12:40:43,46604
12:40:43,35634
12:40:43,14231
12:40:43,-16516
12:40:43,-36738
12:40:43,-40990
12:40:43,-36073
12:40:43,-38187
12:40:43,-39653
12:40:43,-22731
12:40:43,3004
12:40:43,24128
12:40:43,48520
12:40:43,65469
12:40:43,60330
12:40:43,46354
12:40:43,33825
12:40:43,21598
12:40:43,12801
12:40:43,6257
12:40:43,-3898
12:40:43,-16198
12:40:43,-21958
12:40:43,-18988
12:40:43,-12780
12:40:43,-894
12:40:43,18855
12:40:43,38580
12:40:43,54489
12:40:43,70496
12:40:43,78706
12:40:43,73342
12:40:43,62941
12:40:43,46787
12:40:43,22387
12:40:43,-255
12:40:43,-14142
12:40:43,-23804
12:40:43,-28839
12:40:43,-24197
12:40:43,-12433
12:40:43,-357
12:40:43,12063
12:40:43,24554
12:40:43,33783
12:40:43,41767
12:40:43,49170
12:40:43,50494
12:40:43,44036
12:40:43,35178
12:40:43,22059
12:40:43,6063
12:40:43,-5521
12:40:43,-13295
12:40:44,-18273
12:40:44,-14965
12:40:44,-1998
12:40:44,12764
12:40:44,22703
12:40:44,31401
12:40:44,35725
12:40:44,32011
12:40:44,30003
12:40:44,33870
12:40:44,33394
12:40:44,27045
12:40:44,25354
12:40:44,30426
12:40:44,35477
12:40:44,8873
12:40:44,-24018
12:40:44,-19331
12:40:44,-4604
12:40:44,800
12:40:44,-625
12:40:44,2008
12:40:44,12027
12:40:44,11627
12:40:44,-2807
12:40:44,-5503
12:40:44,12511
12:40:44,35281
12:40:44,59262
12:40:44,74656
12:40:44,69102
12:40:44,50804
12:40:44,22400
12:40:44,-9349
12:40:44,-29423
12:40:44,-32652
12:40:44,-23121
12:40:44,-9908
12:40:44,4560
12:40:44,19448
12:40:44,31227
12:40:44,41563
12:40:44,60064
12:40:44,76897
12:40:44,83646
12:40:44,77461
12:40:44,56989
12:40:44,45010
12:40:44,23708
12:40:44,-15981
12:40:44,-40473
12:40:44,-44430
12:40:44,-37365
12:40:44,-33873
12:40:44,-35982
12:40:44,-25410
12:40:44,-3800
12:40:44,16963
12:40:44,41216
12:40:44,62214
12:40:44,63243
12:40:44,51428
12:40:44,38173
12:40:44,22060
12:40:44,6625
12:40:44,-1447
12:40:44,-6768
12:40:44,-16549
12:40:44,-22259
12:40:44,-17006
12:40:44,-8092
12:40:44,3183
12:40:44,21549
12:40:44,39580
12:40:44,52590
12:40:44,65503
12:40:44,72440
12:40:44,67790
12:40:44,59199
12:40:44,49487
12:40:44,32801
12:40:44,11801
12:40:44,-4981
12:40:44,-17354
12:40:44,-25065
12:40:44,-22831
12:40:44,-12916
12:40:44,-3103
12:40:44,6906
12:40:44,19012
12:40:44,25573
12:40:44,25630
12:40:44,28915
12:40:44,33494
12:40:44,32636
12:40:44,30597
12:40:44,26505
12:40:44,17403
12:40:44,7463
12:40:44,1943
12:40:45,-1674
12:40:45,-6805
12:40:45,-5517
12:40:45,2122
12:40:45,7281
12:40:45,13711
12:40:45,23421
12:40:45,28815
12:40:45,30713
12:40:45,34593
12:40:45,34337
12:40:45,29623
12:40:45,25706
12:40:45,16633
12:40:45,11234
12:40:45,22378
12:40:45,39780
12:40:45,21410
12:40:45,-15398
12:40:45,-16077
12:40:45,-3894
12:40:45,-3344
12:40:45,-4741
12:40:45,807
12:40:45,10563
12:40:45,15353
12:40:45,11774
12:40:45,8913
12:40:45,18710
12:40:45,38924
12:40:45,58832
12:40:45,68153
12:40:45,66259
12:40:45,53544
12:40:45,26632
12:40:45,-4619
12:40:45,-26374
12:40:45,-38473
12:40:45,-40674
12:40:45,-30434
12:40:45,-12792
12:40:45,5788
12:40:45,28098
12:40:45,51283
12:40:45,70361
12:40:45,86201
12:40:45,96945
12:40:45,90794
12:40:45,65389
12:40:45,53193
12:40:45,36115
12:40:45,-9579
12:40:45,-40690
12:40:45,-48691
12:40:45,-49717
12:40:45,-44325
12:40:45,-37116
12:40:45,-24179
12:40:45,-6660
12:40:45,13103
12:40:45,38030
12:40:45,57217
12:40:45,65191
12:40:45,64654
12:40:45,52504
12:40:45,31625
12:40:45,14433
12:40:45,75
12:40:45,-13335
12:40:45,-20346
12:40:45,-24383
12:40:45,-24812
12:40:45,-18351
12:40:45,-4507
12:40:45,13066
12:40:45,30829
12:40:45,50692
12:40:45,65071
12:40:45,70158
12:40:45,72007
12:40:45,67874
12:40:45,54442
12:40:45,38357
12:40:45,22560
12:40:45,3628
12:40:45,-13497
12:40:45,-22253
12:40:45,-22698
12:40:45,-16877
12:40:45,-6209
12:40:45,5397
12:40:45,13441
12:40:45,21074
12:40:45,29118
12:40:45,32184
12:40:45,33855
12:40:45,37740
12:40:45,38179
12:40:45,34183
12:40:45,29326
12:40:46,21110
12:40:46,9515
12:40:46,1805
12:40:46,664
12:40:46,-728
12:40:46,-5277
12:40:46,-7254
12:40:46,-3915
12:40:46,3624
12:40:46,16219
12:40:46,30661
12:40:46,39778
12:40:46,43232
12:40:46,42781
12:40:46,36216
12:40:46,26095
12:40:46,20914
12:40:46,9915
12:40:46,-677
12:40:46,7167
12:40:46,24716
12:40:46,19632
12:40:46,-14275
12:40:46,-25050
12:40:46,-9830
12:40:46,1516
12:40:46,8770
12:40:46,14854
12:40:46,20834
12:40:46,25477
12:40:46,23850
12:40:46,18748
12:40:46,23996
12:40:46,37369
12:40:46,48587
12:40:46,53787
12:40:46,51540
12:40:46,40589
12:40:46,20448
12:40:46,-2869
12:40:46,-22228
12:40:46,-35489
12:40:46,-39071
12:40:46,-31466
12:40:46,-16561
12:40:46,3673
12:40:46,28456
12:40:46,52328
12:40:46,70556
12:40:46,84772
12:40:46,91089
12:40:46,84651
12:40:46,62991
12:40:46,49761
12:40:46,44104
12:40:46,9882
12:40:46,-27956
12:40:46,-46249
12:40:46,-55920
12:40:46,-53332
12:40:46,-43839
12:40:46,-32809
12:40:46,-15367
12:40:46,3674
12:40:46,23169
12:40:46,45439
12:40:46,61523
12:40:46,65781
12:40:46,58589
12:40:46,42663
12:40:46,24443
12:40:46,3910
12:40:46,-14171
12:40:46,-22791
12:40:46,-26289
12:40:46,-23294
12:40:46,-12339
12:40:46,1715
12:40:46,14896
12:40:46,26884
12:40:46,39739
12:40:46,50189
12:40:46,58475
12:40:46,66683
12:40:46,70663
12:40:46,65805
12:40:46,52863
12:40:46,34540
12:40:46,12641
12:40:46,-3422
12:40:46,-12910
12:40:46,-21420
12:40:46,-22489
12:40:46,-16324
12:40:46,-10533
12:40:46,-4071
12:40:46,8004
12:40:46,21490
12:40:46,30988
12:40:46,38923
12:40:47,45065
12:40:47,42417
12:40:47,34242
12:40:47,30310
12:40:47,25909
12:40:47,17915
12:40:47,11539
12:40:47,5382
12:40:47,-1929
12:40:47,-5152
12:40:47,-3136
12:40:47,33
12:40:47,3499
12:40:47,7163
12:40:47,7352
12:40:47,7253
12:40:47,15669
12:40:47,29469
12:40:47,38656
12:40:47,44753
12:40:47,46230
12:40:47,40000
12:40:47,29280
12:40:47,20932
12:40:47,14829
12:40:47,910
12:40:47,-2532
12:40:47,8381
12:40:47,17527
12:40:47,3994
12:40:47,-23836
12:40:47,-23661
12:40:47,-7340
12:40:47,7564
12:40:47,20675
12:40:47,28462
12:40:47,35585
12:40:47,36582
12:40:47,25017
12:40:47,16001
12:40:47,22318
12:40:47,33450
12:40:47,43314
12:40:47,49148
12:40:47,41683
12:40:47,25812
12:40:47,9167
12:40:47,-10386
12:40:47,-28631
12:40:47,-36614
12:40:47,-31550
12:40:47,-20449
12:40:47,-4936
12:40:47,17244
12:40:47,41040
12:40:47,62614
12:40:47,84262
12:40:47,97928
12:40:47,95153
12:40:47,75464
12:40:47,49149
12:40:47,36844
12:40:47,18060
12:40:47,-15415
12:40:47,-42338
12:40:47,-56839
12:40:47,-57400
12:40:47,-50894
12:40:47,-44554
12:40:47,-31399
12:40:47,-4134
12:40:47,25259
12:40:47,52255
12:40:47,73146
12:40:47,76478
12:40:47,63717
12:40:47,44483
12:40:47,21647
12:40:47,-1546
12:40:47,-18471
12:40:47,-27947
12:40:47,-33198
12:40:47,-34355
12:40:47,-24854
12:40:47,-6026
12:40:47,13467
12:40:47,31673
12:40:47,50149
12:40:47,64457
12:40:47,75101
12:40:47,84489
12:40:47,85815
12:40:47,75964
12:40:47,60236
12:40:47,42439
12:40:47,19440
12:40:47,-1669
12:40:47,-14658
12:40:47,-25081
12:40:47,-28108
12:40:48,-22370
12:40:48,-16827
12:40:48,-10624
12:40:48,2608
12:40:48,18875
